campaign,listing_key,ticker,exchange,asset_type,name,target_field,current_value,official_values,canonical_value,evidence_source,confidence_reason,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C1_sector_etf_category_truth,TSE::4445,4445,TSE,Stock,Living Technologies Inc.,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4447,4447,TSE,Stock,"PBsystems,Inc.",stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4448,4448,TSE,Stock,"kubell Co.,Ltd.",stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4449,4449,TSE,Stock,giftee Inc.,stock_sector,Consumer Discretionary,Communication Services,Communication Services,JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4450,4450,TSE,Stock,"Power Solutions,Ltd.",stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4452,4452,TSE,Stock,Kao Corporation,stock_sector,Consumer Staples,Materials,Materials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,Bursa::4456,4456,Bursa,Stock,Dagang Nexchange Bhd,stock_sector,Consumer Discretionary,Information Technology,Information Technology,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4464,4464,TSE,Stock,SOFT99 Corp,stock_sector,Consumer Discretionary,Materials,Materials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::446440,446440,KRX,Stock,Epi Biotech,stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4465,4465,TSE,Stock,"Niitaka Co., Ltd.",stock_sector,Consumer Staples,Materials,Materials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::446540,446540,KOSDAQ,Stock,Megatouch,stock_sector,Information Technology,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4475,4475,TSE,Stock,HENNGE K.K.,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::447660,447660,KRX,ETF,ARIRANG Apple Balanced Fn,etf_category,Alternative,Fixed Income,Fixed Income,KRX:krx_etf_finder,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4477,4477,TSE,Stock,"BASE,Inc.",stock_sector,Consumer Discretionary,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,KRX::447770,447770,KRX,ETF,TIGER TESLA Balanced,etf_category,Alternative,Fixed Income,Fixed Income,KRX:krx_etf_finder,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4478,4478,TSE,Stock,freee K.K.,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4479,4479,TSE,Stock,"Makuake,Inc.",stock_sector,Financials,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4480,4480,TSE,Stock,"MEDLEY,INC.",stock_sector,Health Care,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4481,4481,TSE,Stock,"BASE CO.,LTD.",stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4482,4482,TSE,Stock,WILLs Inc.,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::4483,4483,TSE,Stock,JMDC Inc.,stock_sector,Health Care,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,KRX::448330,448330,KRX,ETF,KODEX Wise Samsung Electronics Balanced,etf_category,Alternative,Fixed Income,Fixed Income,KRX:krx_etf_finder,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::4484,4484,TSE,Stock,"LANCERS,INC.",stock_sector,Industrials,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
