ticker,alias,alias_type,status,detection_policy,confidence,reason,duplicate_ticker_count
CDIX,US14146R4039,isin,reject,identifier_only,0.99,identifier_alias,1
CDIX,cardiff lexington,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDJM,US29642R1032,isin,reject,identifier_only,0.99,identifier_alias,1
CDJM,carnegie development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDL,US92647N8653,isin,reject,identifier_only,0.99,identifier_alias,1
CDL,victoryshares us large cap high div volatility wtd,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDLB,CA12560C1005,isin,reject,identifier_only,0.99,identifier_alias,1
CDLB.B,CA12560C1187,isin,reject,identifier_only,0.99,identifier_alias,1
CDLB.U,CA12560C1260,isin,reject,identifier_only,0.99,identifier_alias,1
CDLR,US12738K1097,isin,reject,identifier_only,0.99,identifier_alias,1
CDLR,A2PEPV,wkn,reject,identifier_only,0.99,identifier_alias,1
CDLX,US14161W1053,isin,reject,identifier_only,0.99,identifier_alias,1
CDLX,14161W,wkn,reject,identifier_only,0.99,identifier_alias,1
CDLX,cardlytics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDM,AU000000CDM8,isin,reject,identifier_only,0.99,identifier_alias,1
CDM,cadence capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDMIL,SE0013914819,isin,reject,identifier_only,0.99,identifier_alias,1
CDMIL,codemill,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDMNF,CA1363431000,isin,reject,identifier_only,0.99,identifier_alias,1
CDMNF,canadian manganese,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDN,VN000000CDN7,isin,reject,identifier_only,0.99,identifier_alias,1
CDN,danang port jsc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNA,US14167L1035,isin,reject,identifier_only,0.99,identifier_alias,1
CDNA,14167L,wkn,reject,identifier_only,0.99,identifier_alias,1
CDNA,caredx,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNL,US14154A1025,isin,reject,identifier_only,0.99,identifier_alias,1
CDNL,cardinal infrastructure group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNL,cardinal infrastructure,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNMF,CA2684931033,isin,reject,identifier_only,0.99,identifier_alias,1
CDNMF,egr exploration,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNO,US2088922081,isin,reject,identifier_only,0.99,identifier_alias,1
CDNO,consolidated capital of north america,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNPV,cdnpv,name,review,symbol_alias_only,0.80,same_as_ticker,1
CDNS,US1273871087,isin,reject,identifier_only,0.99,identifier_alias,1
CDNS,127387,wkn,reject,identifier_only,0.99,identifier_alias,1
CDNS,cadence design systems,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNS,cadence design,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNS,cadence,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDNTF,CA1366811034,isin,reject,identifier_only,0.99,identifier_alias,1
CDO,AU0000186165,isin,reject,identifier_only,0.99,identifier_alias,1
CDO,cadence opportunities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDON,SE0015191911,isin,reject,identifier_only,0.99,identifier_alias,1
CDOT,GB00BNRRFW10,isin,reject,identifier_only,0.99,identifier_alias,1
CDOT,coinshares physical staked polkadot,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDP,US22002T1088,isin,reject,identifier_only,0.99,identifier_alias,1
CDP,913833,wkn,reject,identifier_only,0.99,identifier_alias,1
CDP,copt defense properties,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDPR,CA1568281051,isin,reject,identifier_only,0.99,identifier_alias,1
CDPR,cerro de pasco resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDR,PLOPTTC00011,isin,reject,identifier_only,0.99,identifier_alias,1
CDR,534356,wkn,reject,identifier_only,0.99,identifier_alias,1
CDRBQ,US19200J1060,isin,reject,identifier_only,0.99,identifier_alias,1
CDRBQ,code rebel,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDRE,US12763L1052,isin,reject,identifier_only,0.99,identifier_alias,1
CDRE,A3CWQ8,wkn,reject,identifier_only,0.99,identifier_alias,1
CDRE,cadre holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDRE,cadre,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDRO,LU2405144788,isin,reject,identifier_only,0.99,identifier_alias,1
CDRO,A3C8U2,wkn,reject,identifier_only,0.99,identifier_alias,1
CDRO,codere online us,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDRO,codere online,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDSG,US16939T1088,isin,reject,identifier_only,0.99,identifier_alias,1
CDSG,china dongsheng international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDSL,INE736A01011,isin,reject,identifier_only,0.99,identifier_alias,1
CDSL,central depository services india,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDT,US20678X5023,isin,reject,identifier_only,0.99,identifier_alias,1
CDT,cdt equity,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDTAF,CA45675H1010,isin,reject,identifier_only,0.99,identifier_alias,1
CDTAF,infinitii ai,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDTG,KYG2030P1072,isin,reject,identifier_only,0.99,identifier_alias,1
CDTG,cdt environmental technology investment holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDTG,cdt environmental technology investment,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDTI,US12514V2043,isin,reject,identifier_only,0.99,identifier_alias,1
CDTI,cdti advanced materials,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDTR,IE000WJCYGB4,isin,reject,identifier_only,0.99,identifier_alias,1
CDTR,ubs irl solutions ubs cmci commodity transition,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDU,PTCDU0AE0003,isin,reject,identifier_only,0.99,identifier_alias,1
CDU,conduril - engenharia,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDVIQ,US12802T1016,isin,reject,identifier_only,0.99,identifier_alias,1
CDVIQ,cal dive international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDW,US12514G1085,isin,reject,identifier_only,0.99,identifier_alias,1
CDW,12514G,wkn,reject,identifier_only,0.99,identifier_alias,1
CDX,US82889N8305,isin,reject,identifier_only,0.99,identifier_alias,1
CDX,simplify high yield,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDXI,US14141D2018,isin,reject,identifier_only,0.99,identifier_alias,1
CDXI,cardax,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDXQ,US65341J1097,isin,reject,identifier_only,0.99,identifier_alias,1
CDXQ,china de xiao quan care group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDXQ,china de xiao quan care,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDXS,US1920051067,isin,reject,identifier_only,0.99,identifier_alias,1
CDXS,192005,wkn,reject,identifier_only,0.99,identifier_alias,1
CDXS,codexis,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDZ,CA46433F1062,isin,reject,identifier_only,0.99,identifier_alias,1
CDZ,s&p/tsx canadian dividend aristocrats,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDZ0,DE000A3E5C24,isin,reject,identifier_only,0.99,identifier_alias,1
CDZ0,mhp hotel,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CDZI,US1275372076,isin,reject,identifier_only,0.99,identifier_alias,1
CDZI,A0BK9G,wkn,reject,identifier_only,0.99,identifier_alias,1
CDZI,cadiz,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CE,US1508701034,isin,reject,identifier_only,0.99,identifier_alias,1
CE,150870,wkn,reject,identifier_only,0.99,identifier_alias,1
CE,celanese,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CE01,IE00B3VTN290,isin,reject,identifier_only,0.99,identifier_alias,1
CE2D,LU1737652310,isin,reject,identifier_only,0.99,identifier_alias,1
CE71,IE00B3VTML14,isin,reject,identifier_only,0.99,identifier_alias,1
CE71,govt bond 3-7yr,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CE8G,LU1681045537,isin,reject,identifier_only,0.99,identifier_alias,1
CEA,DE0006201106,isin,reject,identifier_only,0.99,identifier_alias,1
CEA,friwo,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEA1,IE00B5L8K969,isin,reject,identifier_only,0.99,identifier_alias,1
CEA1,vii public - ishares msci em asia,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEAB3,BRCEABACNOR1,isin,reject,identifier_only,0.99,identifier_alias,1
CEAB3,cea modas,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEAB3,c&a modas,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEAC3,BRCEACACNOR9,isin,reject,identifier_only,0.99,identifier_alias,1
CEAC4,BRCEACACNPR6,isin,reject,identifier_only,0.99,identifier_alias,1
CEAG3,BRCEAGACNOR0,isin,reject,identifier_only,0.99,identifier_alias,1
CEAG3,cia de entrepostos e armazens gerais sp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEAL3,BRCEALACNOR0,isin,reject,identifier_only,0.99,identifier_alias,1
CEAL4,BRCEALACNPR7,isin,reject,identifier_only,0.99,identifier_alias,1
CEAP3,BRCEAPACNOR1,isin,reject,identifier_only,0.99,identifier_alias,1
CEAP3,companhia de eletricidade do amapa - cea,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEATLTD,INE482A01020,isin,reject,identifier_only,0.99,identifier_alias,1
CEB,PHY1234G1032,isin,reject,identifier_only,0.99,identifier_alias,1
CEB,cebu air,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEB0,IE000W336086,isin,reject,identifier_only,0.99,identifier_alias,1
CEB1,IE000GHXL2Q3,isin,reject,identifier_only,0.99,identifier_alias,1
CEB2,IE000TY854T9,isin,reject,identifier_only,0.99,identifier_alias,1
CEB2,japan govt bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEB3,IE0002SCQ8X0,isin,reject,identifier_only,0.99,identifier_alias,1
CEB4,IE000HARJEE2,isin,reject,identifier_only,0.99,identifier_alias,1
CEB5,IE0004L9EID2,isin,reject,identifier_only,0.99,identifier_alias,1
CEB6,IE000ANOU8J3,isin,reject,identifier_only,0.99,identifier_alias,1
CEB7,IE000Z3S26J2,isin,reject,identifier_only,0.99,identifier_alias,1
CEB8,IE000VNGJFV0,isin,reject,identifier_only,0.99,identifier_alias,1
CEB9,IE0003ZXNJY5,isin,reject,identifier_only,0.99,identifier_alias,1
CEB9,global timber and forestry,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEBD,IE000H5X52W8,isin,reject,identifier_only,0.99,identifier_alias,1
CEBD3,BRCEBDACNOR5,isin,reject,identifier_only,0.99,identifier_alias,1
CEBD3,neoenergia distribuicao brasilia,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEBE,IE000WA6L436,isin,reject,identifier_only,0.99,identifier_alias,1
CEBG,IE0000H445G8,isin,reject,identifier_only,0.99,identifier_alias,1
CEBR,IE00091SR7N7,isin,reject,identifier_only,0.99,identifier_alias,1
CEBR3,BRCEBRACNOR5,isin,reject,identifier_only,0.99,identifier_alias,1
CEBR5,BRCEBRACNPA8,isin,reject,identifier_only,0.99,identifier_alias,1
CEBR6,BRCEBRACNPB6,isin,reject,identifier_only,0.99,identifier_alias,1
CEBU,IE000AWT6D61,isin,reject,identifier_only,0.99,identifier_alias,1
CEBV,IE000WJWZK35,isin,reject,identifier_only,0.99,identifier_alias,1
CEBW,IE000EEJLWG1,isin,reject,identifier_only,0.99,identifier_alias,1
CEBX,IE00093SKUY4,isin,reject,identifier_only,0.99,identifier_alias,1
CEBY,IE000NBRE3P7,isin,reject,identifier_only,0.99,identifier_alias,1
CEBY,euro ultrashort bond esg sri,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEBY,a ultrashort bond esg sri,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEBZ,IE000MAO75G5,isin,reject,identifier_only,0.99,identifier_alias,1
CEC,DE0007257503,isin,reject,identifier_only,0.99,identifier_alias,1
CEC,ceconomy st,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CECAF,CA13722B1058,isin,reject,identifier_only,0.99,identifier_alias,1
CECAF,canasia energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CECBF,CA15116L1022,isin,reject,identifier_only,0.99,identifier_alias,1
CECBF,cellcube energy storage systems,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CECO,US1251411013,isin,reject,identifier_only,0.99,identifier_alias,1
CECO,125141,wkn,reject,identifier_only,0.99,identifier_alias,1
CECO,ceco environmental,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CECO2,ARP2341J1058,isin,reject,identifier_only,0.99,identifier_alias,1
CECO2,enel generacion costanera,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CECV,DE000A40ZVV0,isin,reject,identifier_only,0.99,identifier_alias,1
CECZ,ZM0000000136,isin,reject,identifier_only,0.99,identifier_alias,1
CECZ,copperbelt energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEDAAR,INE11J101017,isin,reject,identifier_only,0.99,identifier_alias,1
CEDAAR,cedaar textile,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEDER,SE0015949946,isin,reject,identifier_only,0.99,identifier_alias,1
CEDER,cedergrenska,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEDO3,BRCEDOACNOR8,isin,reject,identifier_only,0.99,identifier_alias,1
CEDO4,BRCEDOACNPR5,isin,reject,identifier_only,0.99,identifier_alias,1
CEDU,SG1DE2000000,isin,reject,identifier_only,0.99,identifier_alias,1
CEDU,dasin retail tr,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEEB3,BRCEEBACNOR3,isin,reject,identifier_only,0.99,identifier_alias,1
CEEB5,BRCEEBACNPA6,isin,reject,identifier_only,0.99,identifier_alias,1
CEEB6,BRCEEBACNPB4,isin,reject,identifier_only,0.99,identifier_alias,1
CEED3,BRCEEDACNOR9,isin,reject,identifier_only,0.99,identifier_alias,1
CEED4,BRCEEDACNPR6,isin,reject,identifier_only,0.99,identifier_alias,1
CEEJAY,INE358C01010,isin,reject,identifier_only,0.99,identifier_alias,1
CEEJAY,ceejay finance,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEENIK,INE418D01010,isin,reject,identifier_only,0.99,identifier_alias,1
CEENIK,ceenik exports india,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEEP3,BRCEEPACNOR3,isin,reject,identifier_only,0.99,identifier_alias,1
CEEP3,cia est. de energ. eletrica participacoes ceee-par,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEETAIN,INE760J01012,isin,reject,identifier_only,0.99,identifier_alias,1
CEETAIN,ceeta industries,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEF-U,CA85208R1010,isin,reject,identifier_only,0.99,identifier_alias,1
CEF-U,sprott physical gold and silver trust,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEFA,US37954Y3687,isin,reject,identifier_only,0.99,identifier_alias,1
CEFC,US2022161077,isin,reject,identifier_only,0.99,identifier_alias,1
CEFD,US90269A2868,isin,reject,identifier_only,0.99,identifier_alias,1
CEFD,etracs monthly pay 1.5x leveraged closed-end,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEFM,EGS30401C011,isin,reject,identifier_only,0.99,identifier_alias,1
CEFM,middle egypt flour mills,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEFS,US30151E8066,isin,reject,identifier_only,0.99,identifier_alias,1
CEFS,saba closed-end funds,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEFZ,US2103226732,isin,reject,identifier_only,0.99,identifier_alias,1
CEFZ,rivernorth active income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEG,US21037T1097,isin,reject,identifier_only,0.99,identifier_alias,1
CEG,A3DCXB,wkn,reject,identifier_only,0.99,identifier_alias,1
CEG,constellation energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEG2,LU1437015735,isin,reject,identifier_only,0.99,identifier_alias,1
CEGBF,CA12558H2028,isin,reject,identifier_only,0.99,identifier_alias,1
CEGHF,china education group holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEGHF,china education group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEGI,IE0008BA4TY1,isin,reject,identifier_only,0.99,identifier_alias,1
CEGI,rex crypto equity income & grow,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEGMF,CA1568671038,isin,reject,identifier_only,0.99,identifier_alias,1
CEGMF,cerro grande mining,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEGR3,BRCEGRACNOR4,isin,reject,identifier_only,0.99,identifier_alias,1
CEGR3,cia distrib de gas do rio de janeiro-ceg,name,accept,safe_natural_language,0.90,accepted_name_alias,1
CEGX,US46143U5341,isin,reject,identifier_only,0.99,identifier_alias,1
CEGX,tradr 2x long ceg,name,accept,safe_natural_language,0.90,accepted_name_alias,1
