campaign,listing_key,ticker,exchange,asset_type,name,isin,residual_type,severity,cluster_size,evidence_source,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C4_identity_residual_burn_down,OTC::ICBU|LSE::ICBU|XETRA::SXRF,ICBU|SXRF,LSE|OTC|XETRA,Stock,Imd Companies|iShares $ Intermediate Credit Bond UCITS ETF USD (Dist)|iShares USD Intermediate Credit Bond UCITS ETF,IE00BDQZ5152,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::EM1C|LSE::EMGB|Euronext::EMLC|SIX::EMLC,EM1C|EMGB|EMLC,Euronext|LSE|SIX|XETRA,ETF,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF A USD|VanEck J.P. Morgan EM Local Currency Bond UCITS ETF A USD CHF|Vaneck Vectors UCITS ETFs plc - Vaneck Vectors J.P. Morgan EM Local Currency Bond UCITS ETF,IE00BDS67326,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,BATS::INTL|BATS::WTAI|XETRA::WTI2,INTL|WTAI|WTI2,BATS|XETRA,ETF,Main International ETF|WisdomTree Artificial Intelligence UCITS ETF - USD Acc EUR|WisdomTree Trust - WisdomTree Artificial Intelligence and Innovation Fund,IE00BDVPNG13,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::2B7J|FSX::2B7J|LSE::SUWG|LSE::SUWS,2B7J|SUWG|SUWS,FSX|LSE|XETRA,ETF,iShares MSCI World SRI UCITS ETF USD (Dist)|iShares MSCI World SRI UCITS ETF USD (Dist) EUR|iShares MSCI World SRI UCITS ETF USD (Dist) GBP,IE00BDZZTM54,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::BIGT|LSE::BIOT|SIX::BIOT|XETRA::ETLI,BIGT|BIOT|ETLI,LSE|SIX|XETRA,ETF,L&G PHARMA BREAKTHROUGH GO UCITS ETF|L&G Pharma Breakthrough UCITS ETF|L&G Pharma Breakthrough UCITS ETF USD Accumulating ETF,IE00BF0H7608,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::BATE|LSE::BATG|AMS::BATT|LSE::BATT|SIX::BATT,BATE|BATG|BATT,AMS|LSE|SIX|XETRA,ETF,L&G Battery Value-Chain UCITS ETF|L&G Battery Value-Chain UCITS ETF USD Accumulating ETF|Legal & General UCITS ETF Plc - L&G Battery Value-Chain UCITS ETF,IE00BF0M2Z96,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::ECOG|LSE::ECOM|SIX::ECOM|XETRA::ETLH,ECOG|ECOM|ETLH,LSE|SIX|XETRA,ETF,L&G Ecommerce Logistics UCITS ETF|L&G Ecommerce Logistics UCITS ETF CHF|Legal & General UCITS ETF Plc - L&G Ecommerce Logistics UCITS ETF,IE00BF0M6N54,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::TRDX|LSE::TREX|LSE::TRXG,TRDX|TREX|TRXG,LSE|XETRA,ETF,Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist|Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist EUR|Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist GBP,IE00BF2FN646,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::TR3G|XETRA::TRD3|LSE::TRE3,TR3G|TRD3|TRE3,LSE|XETRA,ETF,Invesco US Treasury Bond 1-3 Year UCITS ETF Dist|Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist|Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist GBP,IE00BF2FNG46,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::TR3A|LSE::TR3X|XETRA::TRX3,TR3A|TR3X|TRX3,LSE|XETRA,ETF,INVESCO MARKETS II PLC IVZ US T|INVESCO MARKETS II PLC IVZ US TREASURY BD 1-3 YR UCITS ETF ACC|Invesco US Treasury Bond 1-3 Year UCITS ETF Acc,IE00BF2FNH52,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::JGRE|LSE::JREG|SIX::JREG|XETRA::JREG,JGRE|JREG,LSE|SIX|XETRA,ETF,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity Active UCITS ETF - USD (acc)|JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity UCITS ETF - USD (acc)|JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity UCITS ETF - USD (acc) CHF,IE00BF4G6Y48,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::JMRE|LSE::JREM|SIX::JREM|XETRA::JREM,JMRE|JREM,LSE|SIX|XETRA,ETF,JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq (ESG) UCITS ETF USD Acc|JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq (ESG) UCITS ETF USD Acc GBP|JPMorgan ETFs (Ireland) ICAV - Global Emerging Markets Research Enh Idx Eq Active UCITS ETF USD Acc USD,IE00BF4G6Z54,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::GFA|Euronext::GFA|SIX::GFAA|XETRA::GFEA|LSE::GFGB,GFA|GFAA|GFEA|GFGB,Euronext|LSE|SIX|XETRA,ETF,VanEck Global Fallen Angel High Yield Bond UCITS ETF|VanEck Global Fallen Angel High Yield Bond UCITS ETF A USD|VanEck Global Fallen Angel High Yield Bond UCITS ETF A USD CHF|VanEck Global Fallen Angel High Yield Bond UCITS ETF A USD EUR,IE00BF540Z61,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::HY3M|Euronext::HYEM|LSE::HYEM|SIX::HYEM|LSE::HYGB,HY3M|HYEM|HYGB,Euronext|LSE|SIX|XETRA,ETF,VanEck Emerging Markets High Yield Bond UCITS ETF A USD|VanEck Emerging Markets High Yield Bond UCITS ETF A USD CHF|VanEck Emerging Markets High Yield Bond UCITS ETF USD,IE00BF541080,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::FSKY|AMS::SKYE|XETRA::SKYE|LSE::SKYU,FSKY|SKYE|SKYU,AMS|LSE|XETRA,ETF,First Trust Cloud Computing UCITS ETF Class A USD Accumulation|First Trust Cloud Computing UCITS ETF Class A USD Accumulation EUR|First Trust Global Funds PLC - First Trust Cloud Computing Ucits ETF,IE00BFD2H405,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::XESU|LSE::XZMU|XETRA::XZMU,XESU|XZMU,LSE|XETRA,ETF,Xtrackers (IE) Plc - Xtrackers MSCI USA ESG UCITS ETF 1C|Xtrackers MSCI USA ESG UCITS ETF 1C EUR|Xtrackers MSCI USA ESG UCITS ETF 1C GBP,IE00BFMNPS42,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::VGFPF|OTC::VNGDF|LSE::VUAA|BMV::VUAAN|LSE::VUAG,VGFPF|VNGDF|VUAA|VUAAN|VUAG,BMV|LSE|OTC,ETF,Vanguard Funds Public Limited Company - Vanguard S&P 500 UCITS ETF|Vanguard S&P 500 UCITS Acc|Vanguard S&P 500 UCITS ETF USD Accumulation,IE00BFMXXD54,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::VGDTF|LSE::VJPA|SIX::VJPA|XETRA::VJPA|LSE::VJPB,VGDTF|VJPA|VJPB,LSE|OTC|SIX|XETRA,ETF,Vanguard FTSE Japan UCITS ETF USD Accumulation|Vanguard FTSE Japan UCITS ETF USD Accumulation CHF|Vanguard FTSE Japan UCITS ETF USD Accumulation GBP|Vanguard Funds Public Limited Company - Vanguard FTSE Japan UCITS ETF,IE00BFMXYX26,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::SDUE|XETRA::SLMD|FSX::SLMD,SDUE|SLMD,FSX|LSE|XETRA,ETF,Ishares Iv Public Limited Company - Ishares Msci Europe ESG Screened Ucits Etf|iShares MSCI Europe ESG Screened UCITS ETF|iShares MSCI Europe ESG Screened UCITS ETF EUR (Dist),IE00BFNM3F38,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::BLKXF|LSE::GPSA|LSE::SASU|SIX::SASU|XETRA::SGAS,BLKXF|GPSA|SASU|SGAS,LSE|OTC|SIX|XETRA,ETF,iShares IV Public Limited Company - iShares MSCI USA ESG Screened UCITS ETF|iShares MSCI USA ESG Screened UCITS ETF|iShares MSCI USA ESG Screened UCITS ETF USD (Acc)|iShares MSCI USA ESG Screened UCITS ETF USD (Acc) GBP|iShares MSCI USA ESG Screened UCITS ETF USD (Acc) USD,IE00BFNM3G45,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::IMWEF|LSE::SAWD|SIX::SAWD|XETRA::SNAW,IMWEF|SAWD|SNAW,LSE|OTC|SIX|XETRA,ETF,iShares IV Public Limited Company - iShares MSCI World ESG Screened UCITS ETF|iShares MSCI World ESG Screened UCITS ETF USD (Acc)|iShares MSCI World ESG Screened UCITS ETF USD (Acc) USD,IE00BFNM3J75,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::SAJP|SIX::SAJP|XETRA::SGAJ|LSE::SGJP,SAJP|SGAJ|SGJP,LSE|SIX|XETRA,ETF,iShares MSCI Japan ESG Screened UCITS ETF USD (Acc)|iShares MSCI Japan ESG Screened UCITS ETF USD (Acc) GBP|iShares MSCI Japan ESG Screened UCITS ETF USD (Acc) USD,IE00BFNM3L97,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::GEDM|XETRA::OM3Y|LSE::SEDM,GEDM|OM3Y|SEDM,LSE|XETRA,ETF,iShares MSCI EM IMI ESG Screened UCITS ETF USD (Dist)|iShares MSCI EM IMI ESG Screened UCITS ETF USD (Dist) EUR|iShares MSCI EM IMI ESG Screened UCITS ETF USD (Dist) GBP,IE00BFNM3N12,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,XETRA::AYEM|LSE::SAEM|SIX::SAEM|LSE::SEGM,AYEM|SAEM|SEGM,LSE|SIX|XETRA,ETF,iShares MSCI EM IMI ESG Screened UCITS ETF USD (Acc)|iShares MSCI EM IMI ESG Screened UCITS ETF USD (Acc) GBP|iShares MSCI EM IMI ESG Screened UCITS ETF USD (Acc) USD,IE00BFNM3P36,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::GXLC|LSE::SXLC|AMS::SXLC|XETRA::ZPDK|FSX::ZPDK,GXLC|SXLC|ZPDK,AMS|FSX|LSE|XETRA,ETF,SPDR S&P U.S. Communication Services Select Sector UCITS ETF|SPDR® S&P® U.S. Communication Services Select Sector UCITS ETF|SPDR® S&P® U.S. Communication Services Select Sector UCITS ETF EUR|SSGA SPDR ETFs Europe II Plc - SPDR S&P U.S. Communication Services Select Sector UCITS ETF,IE00BFWFPX50,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::FLES|LSE::FLES|LSE::FRXE|XETRA::FVSH,FLES|FRXE|FVSH,LSE|OTC|XETRA,Stock,4 Less Group Inc|Franklin Liberty Euro Short Maturity UCITS ETF|Franklin Libertyshares ICAV - Franklin Liberty Euro Short Maturity Ucits Etf,IE00BFWXDY69,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
