campaign,listing_key,ticker,exchange,asset_type,current_name,official_or_feed_name,source_kind,evidence_source,decision,review_priority,confidence_reason,verification_evidence_required,recommended_next_source,source_gate
C2_name_freshness,,BTCM,,,SOLAI Limited,Solai Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_missing_source_scope_mapping;review_bucket=manual_scope_mapping_required;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=source_exchange_mapping_before_any_symbol_change_review,source_exchange_mapping_before_any_symbol_change_review,Documented source-to-exchange scope mapping before symbol-change review.,Block review until the secondary feed event is mapped to an exchange scope.
C2_name_freshness,TSXV::PWM,PWM,US_LISTED,,Aurelion Inc.,Aurelion Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSX::SWIN,SWIN,US_LISTED,,Solowin Holdings,Solowin Holdings Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,STO::SHOT,SHOT,US_LISTED,,"Bonk, Inc.",Bonk Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GSRT,US_LISTED,,Terra Innovatum Global N.V. Ordinary shares,Terra Innovatum Global Nv,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,SYTA,US_LISTED,,Core AI Holdings,Core Ai Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,APDN,OTC,,,Bnb Plus Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.
C2_name_freshness,,BREA,US_LISTED,,Brera Holdings PLC,Brera Holdings PLC,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,RENB,US_LISTED,,Lunai Bioworks Inc.,Lunai Bioworks Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MJID,US_LISTED,,"Ping An Biomedical Co., Ltd.",Ping An Biomedical Co Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,IROH,US_LISTED,,CN Healthy Food Tech Group Corp.,Cn Healthy Food Tech Group Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,SVACU,US_LISTED,,General Fusion Group Ltd. - Common Shares,General Fusion Group Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CNFR,US_LISTED,,"Presurance Holdings, Inc.",Presurance Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,TNFA,US_LISTED,,"Q/C Technologies, Inc.",Q/c Technologies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,MSX::AACT,AACT,US_LISTED,,"Kodiak AI, Inc. Common Stock",Kodiak Ai Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CASK,US_LISTED,,"IP Strategy Holdings, Inc.",Ip Strategy Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ANTE,US_LISTED,,Yueda Digital Holding,Yueda Digital Holding,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CYCC,US_LISTED,,"Bio Green Med Solution, Inc.",Bio Green Med Solution Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,BSGM,US_LISTED,,Streamex Corp,Streamex Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,IDX::PORT|SET::PORT,PORT,US_LISTED,,"Angel Studios, Inc.",Angel Studios Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,OCTO,US_LISTED,,Eightco Holdings Inc.,Eightco Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MEIP,US_LISTED,,"Lite Strategy, Inc.",Lite Strategy Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
